,frame,keypoint,x,y,z
13061,621,left_0020,18.291973986684553,216.91982872112084,987.8124143119308
13062,622,left_0000,8.07846056312608,60.512093590378996,957.0322155688569
13063,622,left_0001,-0.4937912395312704,50.08519932445665,963.4041569087892
13064,622,left_0002,-5.576765242305472,46.04044671432427,964.4890718213525
13065,622,left_0003,-9.033656922820777,46.5915493316862,963.368334401437
13066,622,left_0004,-13.678771822718547,44.99497826180253,966.258899917436
13067,622,left_0005,5.465935100721597,103.38706231434413,931.2108815049517
13068,622,left_0006,4.907419041554192,132.31127795779324,932.1253745235208
13069,622,left_0007,5.354554751434329,153.70645816764625,941.5047038718167
13070,622,left_0008,6.23830067416994,173.1940644819804,953.4533114788566
13071,622,left_0009,12.36172420942818,121.48233743889051,930.5295050241743
13072,622,left_0010,11.976687577784576,158.64684930395515,936.4924340152791
13073,622,left_0011,9.322631322197463,184.63364169379722,952.4811081193491
13074,622,left_0012,6.415237099858935,206.47532119883127,971.3766682063219
13075,622,left_0013,15.758571317438035,131.98957599724793,936.6735634465841
13076,622,left_0014,15.504717444500002,169.0360555390076,945.238254652225
13077,622,left_0015,14.235065100724077,193.1373567184336,961.9700714633966
13078,622,left_0016,12.635133215562941,213.4346618795923,981.5296551884317
13079,622,left_0017,16.864548054958703,136.29128921169283,948.3787762478506
13080,622,left_0018,15.743338804081604,165.36203301066456,956.2464633328328
13081,622,left_0019,15.476582197258628,185.0751494915137,969.9911047085342
13082,622,left_0020,14.964050020556568,201.81166154729087,985.23706513756
13083,623,left_0000,7.116596360311872,47.97051520567964,955.5141502694552
13084,623,left_0001,-0.6643936684883014,35.15743338071578,965.8663111479128
13085,623,left_0002,-6.269857919048132,29.64441932677417,970.0132608759458
13086,623,left_0003,-11.66116466495906,29.02326422899438,974.723308407006
13087,623,left_0004,-18.45622733694836,25.98156595884734,981.0243398947905
13088,623,left_0005,3.191971251671694,81.30331923854615,933.9364903917024
13089,623,left_0006,-0.11860357691859622,111.40359871059181,934.6397304289678
13090,623,left_0007,-1.6762438146840049,132.6984820812951,943.9457356115042
13091,623,left_0008,-1.573818190098363,151.46009848800327,956.3319300679801
13092,623,left_0009,10.32744532589495,99.1130736252694,931.0186752274227
13093,623,left_0010,7.740154573622308,136.10354157191787,937.1938213650755
13094,623,left_0011,4.61038102901609,162.6087548119074,952.8969007569091
13095,623,left_0012,2.8141960136107453,184.96868828220758,971.5812151752657
13096,623,left_0013,13.968401349426877,110.49805937831478,935.1492193366687
13097,623,left_0014,12.43709449792161,147.1828707424871,943.3987142824873
13098,623,left_0015,10.270844382300018,172.19602240374627,958.7317621455244
13099,623,left_0016,9.0041967956639,193.51206875014668,977.1267439467819
13100,623,left_0017,14.635985408641156,116.66887109464157,944.6913317090228
13101,623,left_0018,13.504514753888024,146.05413355036222,952.7684859471833
13102,623,left_0019,12.833451179845632,166.19824609479332,966.266953465387
13103,623,left_0020,12.234681650755284,182.87098612789518,981.463631251236
13104,624,left_0000,3.893313609083664,29.361683494263996,952.7025174449215
13105,624,left_0001,-0.4686451326928121,18.65322244633897,963.1413353416233
13106,624,left_0002,-5.873401134709959,13.7955159999317,969.876385619953
13107,624,left_0003,-10.93797775411922,14.176588240798235,976.3361858535435
13108,624,left_0004,-16.44457022102055,11.62306607962685,983.6048180029389
13109,624,left_0005,-0.30271254763922306,54.82702916351996,929.4919088499543
13110,624,left_0006,-4.7390485294913764,82.8924880005538,932.3423931287542
13111,624,left_0007,-5.858039267420046,104.83824259150312,944.5889339066526
13112,624,left_0008,-5.162995511079932,124.39234773605227,959.4617415823873
13113,624,left_0009,6.64950995549019,72.34746737100843,924.8113969974432
13114,624,left_0010,3.055297526684071,106.96744937232353,934.537244436039
13115,624,left_0011,1.1913833766038906,132.76528980196335,952.2078691377055
13116,624,left_0012,1.5678181670908322,153.9264549914714,971.9209518055206
13117,624,left_0013,10.303858222605825,85.11819522208887,926.8964762603665
13118,624,left_0014,8.195538441432909,118.36893988759552,936.9988223157256
13119,624,left_0015,7.330259991012885,141.07063795690152,954.0065251629514
13120,624,left_0016,7.996037305573437,160.42266420024814,973.499588873828
13121,624,left_0017,11.293588081586945,93.1034561689852,933.5306979795055
13122,624,left_0018,10.175292355776664,119.53368746905159,938.5652816773587
13123,624,left_0019,10.450828817788063,138.22520164511965,950.2533885640356
13124,624,left_0020,11.50829624480935,153.36681041747678,964.1570824825898
13125,625,left_0000,5.4836611235948425,12.909525707174682,952.900133833594
13126,625,left_0001,-1.3652280074614478,-1.6133582300577791,965.4905251574631
13127,625,left_0002,-8.4651933662712,-10.99053459295576,973.0365641606406
13128,625,left_0003,-15.291142424541498,-11.898508654986555,978.5123323317468
13129,625,left_0004,-20.9553874680181,-14.220829418879516,983.9696924439395
13130,625,left_0005,-1.3376157647916163,26.32621992202329,927.9473532798426
13131,625,left_0006,-7.025542743643449,49.71535567620255,932.1758407410913
13132,625,left_0007,-9.760789253516048,68.05889309356625,943.7937071933588
13133,625,left_0008,-10.626380122700697,84.99176592085642,957.2228361545914
13134,625,left_0009,5.25351996771211,46.80171440702632,922.4905608798445
13135,625,left_0010,0.25974314411647376,75.93739006804884,932.7362666615242
13136,625,left_0011,-3.1560010815097495,96.2615583165839,949.5664757144092
13137,625,left_0012,-3.7785046435276985,114.10388680791492,966.8006635939325
13138,625,left_0013,8.959930992788605,62.62691614577435,924.2051473169984
13139,625,left_0014,5.344240150241258,91.90962021061907,934.2811843958101
13140,625,left_0015,3.0504139074561927,110.61020083961232,951.6327864776314
13141,625,left_0016,3.4237348780649115,127.0845468086453,970.0871144784389
13142,625,left_0017,10.050354715856704,74.13813280404008,931.5770817261985
13143,625,left_0018,8.10615476767125,98.90334462267154,936.7168134017153
13144,625,left_0019,6.867889442662147,115.91483753925692,949.5230573371781
13145,625,left_0020,7.301253413555225,130.06913903150746,963.5327772887453
13146,626,left_0000,-10.198141342431905,-15.55507867162649,969.3764807189299
13147,626,left_0001,-15.237481609327304,-33.70877321679991,971.8980595063274
13148,626,left_0002,-20.761581074266864,-47.29755697864105,971.7410808504649
13149,626,left_0003,-28.16102579077753,-56.95724381507728,973.7615260618201
13150,626,left_0004,-35.493771401755495,-66.19591594264597,976.4789900781376
13151,626,left_0005,-18.462110365082506,-21.532336920753814,930.1870680369097
13152,626,left_0006,-27.00639171072802,-12.89288886059259,927.6436727632997
13153,626,left_0007,-29.687464079442236,-4.139647234439939,937.2632778278734
13154,626,left_0008,-30.26701824800277,4.8721904340630084,950.6208455374284
13155,626,left_0009,-13.664400864131192,-3.0322528169542955,931.1573532056234
13156,626,left_0010,-18.645867249157114,17.86215846514047,934.6491759229119
13157,626,left_0011,-17.97392808584571,36.55692139943601,945.1696290273406
13158,626,left_0012,-13.938909912505457,53.3699788103598,958.5111778211219
13159,626,left_0013,-11.04135445032702,12.873527087054876,937.256898597026
13160,626,left_0014,-15.036817905847142,35.10848718187915,942.473801650196
13161,626,left_0015,-13.470102209991,51.821175470902865,952.3729483174279
13162,626,left_0016,-9.005439394064924,67.44392600100808,965.7663365585232
13163,626,left_0017,-10.721015842255099,25.136119486064466,947.6341219439123
13164,626,left_0018,-14.014656824566256,44.22407340841359,952.9128818824063
13165,626,left_0019,-13.959691318111023,59.58606193816051,960.2007353736188
13166,626,left_0020,-12.100144623079062,73.20659071744792,969.3074189756102
13167,627,left_0000,83.72419171113464,-122.71988828869867,731.5265547510189
13168,627,left_0001,86.73597564046455,-137.63784119146928,723.5692757560455
13169,627,left_0002,91.16577652691376,-148.44204031707898,708.5193283492927
13170,627,left_0003,94.54988840631934,-152.41348352868587,694.0893736308282
13171,627,left_0004,98.44411825125847,-160.47021589532824,690.6109469898331
13172,627,left_0005,94.16638138160597,-119.68415269520276,642.2286933752712
13173,627,left_0006,95.82687205822906,-108.56649084514788,614.2251211249722
13174,627,left_0007,98.68238920035814,-98.19900857509877,612.9133997522753
13175,627,left_0008,101.1684428820628,-87.28353010418574,617.7157649239277
13176,627,left_0009,93.68103419433025,-103.58931227748751,642.5108435675705
13177,627,left_0010,95.46087729693892,-90.19487590497226,613.2308483370052
13178,627,left_0011,98.84743445038987,-80.3222835897077,614.5638594041557
13179,627,left_0012,103.04481759976657,-71.44179618452493,626.5826330188639
13180,627,left_0013,92.96657285050281,-91.87783319261239,649.6284363462877
13181,627,left_0014,94.87573402997545,-77.69987615967332,625.0612910173672
13182,627,left_0015,97.97941818123766,-68.5275065416082,626.5188420424904
13183,627,left_0016,101.94684645413709,-60.777681852361205,637.967090598366
13184,627,left_0017,91.83096657173114,-82.94110267427862,664.0083166433236
13185,627,left_0018,93.43730791050386,-69.96686698699106,645.7716965479127
13186,627,left_0019,95.7326682505159,-61.9088181708418,647.2621193155753
13187,627,left_0020,98.45284305969018,-55.33658818638657,655.8064627435554
13188,628,left_0000,82.36404443593594,-138.70649215120966,731.5834898920359
13189,628,left_0001,85.024937652609,-153.77894446172138,729.2020126356717
13190,628,left_0002,88.89438311606189,-165.75547956467707,719.0313146106215
13191,628,left_0003,92.28537283469406,-172.52838738613775,704.8843625959939
13192,628,left_0004,95.8907001697802,-182.73319382821282,699.7599034109901
13193,628,left_0005,94.27148110920004,-144.22958259342423,653.6977320789437
13194,628,left_0006,96.77544801440307,-137.67073739949512,630.4140833923742
13195,628,left_0007,98.88204089857048,-129.5382971453896,622.1112322419309
13196,628,left_0008,100.28427670820597,-119.44294154143799,617.5634187464248
13197,628,left_0009,93.90912556589535,-127.44152842854477,646.1831363134274
13198,628,left_0010,96.35045574975045,-118.75047190446723,620.9194750262564
13199,628,left_0011,98.8887628994796,-110.4882304679291,617.2513057376398
13200,628,left_0012,101.60483388169231,-101.26904742436191,621.378951119917
13201,628,left_0013,93.1321980484911,-113.59983274136562,646.5666949191543
13202,628,left_0014,95.62185005332353,-103.58345674393571,625.3894684481727
13203,628,left_0015,97.93387434221329,-95.07358586516861,623.4001425304231
13204,628,left_0016,100.36437359186962,-86.3718818605211,629.023916826116
13205,628,left_0017,91.95652519579464,-102.55825438333423,655.5942838166072
13206,628,left_0018,93.92953912125124,-92.45257809606395,638.3798745081286
13207,628,left_0019,95.95844938842684,-85.05522922579325,638.7751618288682
13208,628,left_0020,98.02086263616228,-78.70919167650261,644.4261015548614
13209,629,left_0000,81.933655021408,-154.2732304202964,733.7236656187449
13210,629,left_0001,82.80228315027078,-172.8636669186013,732.6435710094602
13211,629,left_0002,86.01038630910709,-190.40642818729242,724.4232018264531
13212,629,left_0003,90.20979610102572,-202.40047813219286,717.372714334686
13213,629,left_0004,94.14042551862443,-214.73406381000433,719.4347230880759
13214,629,left_0005,92.67377450447788,-170.44951372180293,655.5842168887441
13215,629,left_0006,96.220259385505,-168.4371442068514,630.3381706713975
13216,629,left_0007,99.70782458767023,-160.90851547933852,627.1278064192198
13217,629,left_0008,101.97705417070533,-151.19657717122482,626.8378679090714
13218,629,left_0009,92.4731747707233,-152.4373921457313,645.0281597332695
13219,629,left_0010,94.4062398853365,-144.98958154173232,611.4178188875608
13220,629,left_0011,97.5324826872669,-135.40153142910782,609.809970541897
13221,629,left_0012,100.76408453950285,-125.6778818290438,617.8247004089774
13222,629,left_0013,92.02499549598119,-137.91787630659272,643.6006153488767
13223,629,left_0014,93.85402006418906,-127.76513021833826,615.0366358365131
13224,629,left_0015,96.89045126086245,-119.09300569823758,615.6942929354258
13225,629,left_0016,100.51886423768684,-111.4018324723854,625.1189527289362
13226,629,left_0017,91.06813094083054,-125.74138112433363,650.5422120101246
13227,629,left_0018,92.51452903838525,-115.82634292154324,627.7161630340402
13228,629,left_0019,94.88950234306948,-108.65698675728682,627.9364808455251
13229,629,left_0020,97.61131926256284,-102.54983857724704,635.1281408983837
13230,630,left_0000,-48.137793794248694,-104.69227278700825,1007.1561149475017
13231,630,left_0001,-52.909736370825385,-133.23756867980052,1008.3485960039287
13232,630,left_0002,-55.04604380914368,-160.97457562196195,1006.0698051875175
13233,630,left_0003,-58.69329953346209,-182.27772021442254,1010.4632447435578
13234,630,left_0004,-62.42213657349059,-203.48219492127808,1021.8668757587675
13235,630,left_0005,-56.151386798111105,-155.61869202522888,966.8420019061258
13236,630,left_0006,-49.31575024382031,-156.07034963880344,947.6257273109971
13237,630,left_0007,-46.213822300060805,-148.62142112449843,949.8793088692794
13238,630,left_0008,-47.46835340192721,-140.71436379666093,957.6062224959953
13239,630,left_0009,-48.81736310023102,-131.59585765815797,953.386625918998
13240,630,left_0010,-41.797118329311054,-130.75459114643854,926.5155850873139
13241,630,left_0011,-40.66105940326983,-121.99001387066966,934.9037295307485
13242,630,left_0012,-40.633087953867964,-112.86015487578865,951.8642535458818
13243,630,left_0013,-41.39613296692188,-108.18776166765561,945.0178435351335
13244,630,left_0014,-34.197339877427964,-106.12103546324268,920.7036930922943
13245,630,left_0015,-35.01341604616171,-97.5588422562039,932.2530456526715
13246,630,left_0016,-36.23886617810973,-88.93147178757212,952.1827911091077
13247,630,left_0017,-35.623290077591584,-86.23645622325391,943.1987962614894
13248,630,left_0018,-31.775769676922955,-80.31871520812862,927.3012833162279
13249,630,left_0019,-32.50053069228909,-72.76349534716866,937.7103631334427
13250,630,left_0020,-33.395631184219326,-65.66120096813373,953.2874219308463
13251,631,left_0000,-28.126316252323576,-126.36508953927313,983.2483335657089
13252,631,left_0001,-40.38801962173535,-153.839576855386,999.8318276378243
13253,631,left_0002,-48.216955126385585,-181.60027415166195,1009.907485019001
13254,631,left_0003,-54.311174988271375,-202.53440439440482,1019.6589659587972
13255,631,left_0004,-59.05791793898458,-222.63662232139632,1033.9943599342614
13256,631,left_0005,-38.59045570245718,-178.0476380131186,957.8104532325606
13257,631,left_0006,-40.64475480156937,-186.94659530092275,952.4521682131669
13258,631,left_0007,-44.90316333336829,-185.1871444742501,961.0996633084995
13259,631,left_0008,-49.31213884579467,-181.31135033280688,970.7674192913539
13260,631,left_0009,-33.202826154635574,-156.6691009971589,941.6589701264817
13261,631,left_0010,-40.29470685268136,-161.5133785605609,936.9307872572562
13262,631,left_0011,-45.306370158884285,-156.07838911665934,950.1417559948023
13263,631,left_0012,-46.7793428956824,-147.8756871043039,964.2507114713851
13264,631,left_0013,-29.314199650605566,-135.20487882834536,933.0100666378146
13265,631,left_0014,-35.791585400299425,-136.19611126098195,931.1900559082293
13266,631,left_0015,-39.32241700807637,-130.4113886784608,943.46667626225
13267,631,left_0016,-39.40945371557133,-123.9484625672261,958.0058471311607
13268,631,left_0017,-27.64787186347273,-114.46720617048707,932.2849511301064
13269,631,left_0018,-34.210085902392315,-110.71490865068166,932.5438439231381
13270,631,left_0019,-36.78039328725449,-103.7587157848357,944.1130650106337
13271,631,left_0020,-36.117968798946656,-97.03518272655707,956.4285583300909
13272,632,left_0000,-35.92698928500319,-145.96070195165817,987.3103288678716
13273,632,left_0001,-47.13794071877955,-172.8294694990574,1007.7404168533591
13274,632,left_0002,-53.88886450546173,-201.98631873200853,1019.1841374049907
13275,632,left_0003,-59.512428109294305,-224.25382628792514,1029.2396699355766
13276,632,left_0004,-64.5210024859239,-246.39187940856735,1042.652861450545
13277,632,left_0005,-45.85385566746116,-205.10227267908064,966.2873083317238
13278,632,left_0006,-48.44370539035613,-219.95006818222348,958.155660333538
13279,632,left_0007,-54.078616387482406,-223.3317076688083,965.0806181119586
13280,632,left_0008,-60.00992346753131,-222.6688432106365,974.5688006494689
13281,632,left_0009,-41.84200083497344,-185.62983108898385,950.1072793437817
13282,632,left_0010,-46.87705428373364,-197.35054736024404,939.6911852540154
13283,632,left_0011,-53.39442908346494,-196.6903367883997,950.6599940582917
13284,632,left_0012,-56.263429591305545,-192.24796597206546,964.3454719578707
13285,632,left_0013,-37.57084717967862,-164.29105455117724,940.585069365682
13286,632,left_0014,-42.7036835025049,-170.2508764376245,933.4431257474243
13287,632,left_0015,-48.05403428671348,-168.24585520886106,944.1802668767748
13288,632,left_0016,-49.525188832467244,-165.4452194866431,959.8191347197072
13289,632,left_0017,-34.04620098905754,-141.81244614365082,938.4779950537726
13290,632,left_0018,-38.76807010858295,-140.62428527229213,932.3493784625399
13291,632,left_0019,-42.31743850217099,-136.62427646028738,941.200989014288
13292,632,left_0020,-42.40741703821946,-132.56576171330886,953.1740582598137
13293,633,left_0000,-40.68124797618437,-160.30965995288443,993.0784067859355
13294,633,left_0001,-49.835036070079106,-188.6589592555326,1014.5541253323005
13295,633,left_0002,-56.35634904693861,-220.66662226388917,1024.4139002135898
13296,633,left_0003,-62.6230869868108,-244.19166601103592,1033.1337196628022
13297,633,left_0004,-70.22741469443233,-265.85739649078954,1047.5566633402814
13298,633,left_0005,-51.93016929618991,-223.89110532464923,970.6966491369244
13299,633,left_0006,-58.33898063554783,-243.79937766511176,959.8856657907148
13300,633,left_0007,-64.15690488211024,-250.7722265546475,963.8693759929372
13301,633,left_0008,-67.29150697093309,-252.16087372928672,973.6472624813066
13302,633,left_0009,-48.26536702056772,-205.56229108474452,954.9878160388934
13303,633,left_0010,-53.39440177334422,-221.98787221450755,940.4827696746082
13304,633,left_0011,-61.29489450422095,-225.46144411278152,949.7191323386352
13305,633,left_0012,-63.290754889110815,-222.70872390764956,965.3146738828398
13306,633,left_0013,-43.54097392900484,-184.29015623457965,945.2192209566391
13307,633,left_0014,-48.33062591052857,-194.66287509404935,934.9390039329253
13308,633,left_0015,-54.945745907762806,-196.8540349530289,944.7377198913508
13309,633,left_0016,-55.99039841739437,-195.76134201877215,961.1409468830865
13310,633,left_0017,-39.27718740810005,-161.16538381301206,942.1699023213831
13311,633,left_0018,-42.147073847660145,-163.5266156803453,930.8855621815751
13312,633,left_0019,-46.062234175737025,-162.51539143270224,936.9251385390961
13313,633,left_0020,-45.98485842930645,-159.65512177478817,947.9914818689494
13314,634,left_0000,-41.59001418587354,-171.20543250181956,992.7650643211928
13315,634,left_0001,-52.34172471678265,-200.42779754876108,1015.3736321401105
13316,634,left_0002,-60.07174066230746,-233.42252992060733,1025.900442969666
13317,634,left_0003,-66.14525978105517,-257.91043106737885,1036.210051279453
13318,634,left_0004,-74.1511140654244,-281.01509496977735,1050.368517908213
13319,634,left_0005,-53.49684337517716,-241.170853420123,970.0843189971223
13320,634,left_0006,-62.09006097620081,-263.762907531829,961.7277846785719
13321,634,left_0007,-66.76703704218941,-273.0279139428165,966.3896326507482
13322,634,left_0008,-67.69222100524642,-276.1869603498996,978.0376837485167
13323,634,left_0009,-49.404913018818434,-224.4406592582597,953.8787863960962
13324,634,left_0010,-57.07927999726751,-246.04153029161458,943.2174796165388
13325,634,left_0011,-63.581657744627144,-252.29498718105248,953.0026144837263
13326,634,left_0012,-64.63807117990959,-251.77399712696024,969.9127011196987
13327,634,left_0013,-45.116176048792056,-203.92164947355212,943.4209865543237
13328,634,left_0014,-53.28274071195026,-220.75659682934727,935.0544933892148
13329,634,left_0015,-59.54364817752886,-226.37710298847315,944.8323284900613
13330,634,left_0016,-60.106220989368886,-227.5223222728146,961.2989735727934
13331,634,left_0017,-42.15106596325621,-180.62963553275554,939.9886676949743
13332,634,left_0018,-47.92673902689682,-186.84313647510737,930.448212855713
13333,634,left_0019,-52.69563187642595,-187.89414596968479,935.401561612369
13334,634,left_0020,-53.46011085917441,-186.65101775359093,945.2951818391916
13335,635,left_0000,-46.03633450244177,-178.80436457993838,991.6129028142132
13336,635,left_0001,-56.43715927312613,-208.14396474205597,1014.2161205693986
13337,635,left_0002,-63.227584630503394,-242.33700111189717,1025.612466294762
13338,635,left_0003,-69.70489703139675,-268.9873289979631,1036.9855138218581
13339,635,left_0004,-76.66859884288729,-291.7908607454982,1050.648028907706
13340,635,left_0005,-56.024351075586196,-251.98535693039693,965.2608609568329
13341,635,left_0006,-62.775143560307775,-275.74802959612026,959.0999603908245
13342,635,left_0007,-68.80447801212199,-288.7754383980511,963.2037916390107
13343,635,left_0008,-73.90793916358076,-296.8105838635333,973.546542552676
13344,635,left_0009,-51.50420809349697,-236.74089927669897,947.4991677889881
13345,635,left_0010,-59.94179554880414,-261.2069199618721,938.9186087423152
13346,635,left_0011,-67.88914079860491,-270.6699802474935,947.9913806159778
13347,635,left_0012,-71.55330141062761,-273.1102359733405,963.1959649206717
13348,635,left_0013,-47.462235875592185,-217.15334989891045,936.4368518347428
13349,635,left_0014,-54.60075758922576,-236.52655627939808,928.3162500155685
13350,635,left_0015,-62.1606855834019,-245.2269962918019,936.8282577193647
13351,635,left_0016,-65.5114698387242,-248.91000972121046,951.6283121311205
13352,635,left_0017,-44.42757367516482,-194.5496515780999,932.3286732508376
13353,635,left_0018,-48.5910026943997,-202.3106552122051,921.4933359262893
13354,635,left_0019,-53.72841481634136,-204.9990960148226,926.6417302758254
13355,635,left_0020,-56.617779464988,-205.48306242776056,937.873651088978
13356,636,left_0000,-47.84159206495839,-186.3829213873495,989.606888523717
13357,636,left_0001,-58.97472632864486,-216.69192613201128,1013.3360540016558
13358,636,left_0002,-67.80323931698923,-251.91364442710517,1024.0652993923566
13359,636,left_0003,-75.48658287967245,-279.69858862500615,1034.8592752506017
13360,636,left_0004,-82.34043153833007,-302.9734881262192,1049.285463586493
13361,636,left_0005,-62.684984454805566,-261.96219323208555,964.1426517805237
13362,636,left_0006,-66.75909844078417,-287.1217520282491,954.8547588121911
13363,636,left_0007,-73.03158957087895,-302.23038401453385,958.3468475497187
13364,636,left_0008,-80.14731077330815,-313.51332073445235,966.9429011428541
13365,636,left_0009,-58.312103587173745,-246.7423081717742,946.2682174262139
13366,636,left_0010,-63.855505233198315,-271.6828685808929,931.9002632985095
13367,636,left_0011,-72.88321015898374,-284.74079883288874,940.224601327496
13368,636,left_0012,-79.57476182568739,-292.26012358643544,952.7407584198223
13369,636,left_0013,-53.38374837777682,-227.16594729697428,935.285677998412
13370,636,left_0014,-58.42684358101738,-247.47464115514313,921.6594970859074
13371,636,left_0015,-67.2688474778871,-259.85678969557347,930.086388966
13372,636,left_0016,-73.59967936452642,-268.5520172705257,942.583075448541
13373,636,left_0017,-48.893567659320766,-204.87067469568933,931.7815319590513
13374,636,left_0018,-51.769156487760775,-215.3445430550551,917.0878888010459
13375,636,left_0019,-57.82633846287688,-220.6129882444908,921.1582097946058
13376,636,left_0020,-62.842416592319914,-224.0169819628514,930.3121609854447
13377,637,left_0000,-49.01630530203887,-194.4365272030441,983.0116527933451
13378,637,left_0001,-60.066549340185034,-224.31531590981947,1008.4682896647755
13379,637,left_0002,-68.29425480443138,-259.3254918251009,1020.9722079580132
13380,637,left_0003,-76.2561986018488,-286.5020521426041,1032.0680541161087
13381,637,left_0004,-82.81860169361924,-309.9488116262805,1046.1253492376898
13382,637,left_0005,-63.68047393871652,-273.01299262622763,962.4898512748424
13383,637,left_0006,-66.70261718811496,-299.790033663741,952.625979942822
13384,637,left_0007,-71.31706232746737,-315.53125859753237,953.9292638578459
13385,637,left_0008,-77.20802892110031,-328.5112815424873,958.7088416345445
13386,637,left_0009,-58.64833308004216,-258.634537295761,943.2349584316696
13387,637,left_0010,-61.52467735593325,-285.5806164939308,925.2631077767115
13388,637,left_0011,-69.49249085243449,-300.18161041590054,929.9338482030253
13389,637,left_0012,-76.73264794529474,-309.7085860417712,938.4285959342175
13390,637,left_0013,-52.984567928965284,-239.3681743753472,930.457887894307
13391,637,left_0014,-56.85768504489836,-261.85526035223734,914.0453490309899
13392,637,left_0015,-64.55179585758333,-275.7786531561802,919.5526556484972
13393,637,left_0016,-70.13198484027679,-285.87287245041784,928.262140902694
13394,637,left_0017,-47.268187312270285,-216.6678349475759,923.3398746603403
13395,637,left_0018,-49.335779713795766,-228.61698424094718,905.9120944308816
13396,637,left_0019,-54.877962782624984,-234.65575856697455,908.6610596721279
13397,637,left_0020,-59.34489805788343,-238.48441673657692,916.2092323054364
13398,638,left_0000,-51.55066650139599,-200.8618506905932,977.2949470086518
13399,638,left_0001,-61.86982582521744,-233.33808081800117,1003.3980748192198
13400,638,left_0002,-69.08378133430892,-269.06838347798515,1014.9906996660349
13401,638,left_0003,-75.73705608336236,-295.81463001093846,1025.992440084947
13402,638,left_0004,-83.02126529695651,-318.4906588199184,1039.666678223304
13403,638,left_0005,-66.2732153155409,-284.6410787666125,956.2630991263384
13404,638,left_0006,-68.64036161769577,-312.8669971622673,944.6573062323442
13405,638,left_0007,-73.58133533489652,-329.6936569513602,944.7442787660328
13406,638,left_0008,-80.10207432583783,-343.7023415027197,947.9143611603173
13407,638,left_0009,-62.12690808560731,-271.3232741577192,936.4419374847532
13408,638,left_0010,-63.82522663585212,-298.8027010406831,916.4546044221074
13409,638,left_0011,-72.10770226006922,-314.93625093984616,920.0027521187907
13410,638,left_0012,-80.14069610004101,-327.1689707726758,926.375729754587
13411,638,left_0013,-57.09819978099724,-252.55280235145662,922.6820917538597
13412,638,left_0014,-58.75419555455012,-276.79607074681354,905.0895595325898
13413,638,left_0015,-67.72206011815247,-292.0454172613585,911.3112711668683
13414,638,left_0016,-75.34396560364875,-304.2486948047778,919.572060074151
13415,638,left_0017,-51.43097164930981,-229.6464703440522,914.0351457295516
13416,638,left_0018,-51.11564424653285,-243.0723754703483,894.8893580318517
13417,638,left_0019,-56.91853033539087,-251.19156311844324,897.9022511054825
13418,638,left_0020,-62.97963299988664,-257.4519695337603,904.8229617306129
13419,639,left_0000,-51.829876326591005,-204.4674807788853,972.4997090410766
13420,639,left_0001,-62.33514788949335,-237.53855374127562,997.4803629418124
13421,639,left_0002,-69.08732007730443,-273.9835104297883,1007.8326487015913
13422,639,left_0003,-75.28462863366096,-301.09049223944163,1018.0750829022353
13423,639,left_0004,-82.03102735845937,-324.1755822824154,1031.5294331905702
13424,639,left_0005,-65.82697186977968,-290.84886432308093,948.7273638754011
13425,639,left_0006,-69.06312339241049,-319.9432315532047,935.1656952723299
13426,639,left_0007,-74.3401684454883,-337.26903630622184,934.1775684888532
13427,639,left_0008,-81.10911507217234,-352.13894615122604,937.2189839461818
13428,639,left_0009,-61.74610896915882,-277.59892790963073,929.120333571479
13429,639,left_0010,-63.34765401540107,-305.93502524636057,908.3190684147868
13430,639,left_0011,-71.59639734400808,-323.00469954895067,910.8335935758814
13431,639,left_0012,-80.20602221965734,-336.5005605739822,916.573978129472
13432,639,left_0013,-57.25304630956123,-258.5474438344151,915.7215642815218
13433,639,left_0014,-58.48721453215327,-282.93580333357033,895.0194202497705
13434,639,left_0015,-66.57666283370277,-298.6497809108179,899.7210784246075
13435,639,left_0016,-74.1110083561749,-311.5788138362816,907.1289827687006
13436,639,left_0017,-52.39675233412598,-234.9435926277159,907.2607111994074
13437,639,left_0018,-50.91238031337361,-248.34782540772287,886.1227780521574
13438,639,left_0019,-56.679288396363496,-257.7831954998073,888.0631952964947
13439,639,left_0020,-63.78150265218377,-265.3463625039854,894.3828487692584
13440,640,left_0000,-52.60431601119943,-205.15540443034988,967.3068413616629
13441,640,left_0001,-64.14617964600286,-238.61144831001968,993.4215420590507
13442,640,left_0002,-72.71337168618074,-276.1555902276224,1004.8518822631765
13443,640,left_0003,-80.22446075796243,-304.11143909450624,1014.8756941490017
13444,640,left_0004,-86.74373741409754,-327.6729430933508,1027.1780900760878
13445,640,left_0005,-69.68770555424751,-294.6529779936942,946.1535063650878
13446,640,left_0006,-73.12295465926849,-324.10746339779706,932.1810766972845
13447,640,left_0007,-78.55080685007994,-341.50869550677015,930.5957207326659
13448,640,left_0008,-85.58423883358894,-357.0814167923807,933.0928769849758
13449,640,left_0009,-65.42627806641083,-281.4244246702494,926.0055606726571
13450,640,left_0010,-68.0021301226377,-310.6829745722993,904.6521557479313
13451,640,left_0011,-76.7562453941692,-328.06433765751063,907.3519535813529
13452,640,left_0012,-85.87685230059049,-342.40172913320856,914.0469162708476
13453,640,left_0013,-60.516249820891595,-262.4243693730948,912.251514731723
13454,640,left_0014,-62.82601316724167,-286.7362298079898,892.3324918071313
